STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,FoodAccessSF2015_State,FoodAccessSF2015_County,FoodAccessSF2015_Urban,FoodAccessSF2015_POP2010,FoodAccessSF2015_OHU2010,FoodAccessSF2015_GroupQuartersFlag,FoodAccessSF2015_NUMGQTRS,FoodAccessSF2015_PCTGQTRS,FoodAccessSF2015_LILATracts_1And10,FoodAccessSF2015_LILATracts_halfAnd10,FoodAccessSF2015_LILATracts_1And20,FoodAccessSF2015_LILATracts_Vehicle,FoodAccessSF2015_HUNVFlag,FoodAccessSF2015_LowIncomeTracts,FoodAccessSF2015_PovertyRate,FoodAccessSF2015_MedianFamilyIncome,FoodAccessSF2015_LA1and10,FoodAccessSF2015_LAhalfand10,FoodAccessSF2015_LA1and20,FoodAccessSF2015_LATracts_half,FoodAccessSF2015_LATracts1,FoodAccessSF2015_LATracts10,FoodAccessSF2015_LATracts20,FoodAccessSF2015_LATractsVehicle_20,FoodAccessSF2015_LAPOP1_10,FoodAccessSF2015_LAPOP05_10,FoodAccessSF2015_LAPOP1_20,FoodAccessSF2015_LALOWI1_10,FoodAccessSF2015_LALOWI05_10,FoodAccessSF2015_LALOWI1_20,FoodAccessSF2015_lapophalf,FoodAccessSF2015_lapophalfshare,FoodAccessSF2015_lalowihalf,FoodAccessSF2015_lalowihalfshare,FoodAccessSF2015_lakidshalf,FoodAccessSF2015_lakidshalfshare,FoodAccessSF2015_laseniorshalf,FoodAccessSF2015_laseniorshalfshare,FoodAccessSF2015_lawhitehalf,FoodAccessSF2015_lawhitehalfshare,FoodAccessSF2015_lablackhalf,FoodAccessSF2015_lablackhalfshare,FoodAccessSF2015_laasianhalf,FoodAccessSF2015_laasianhalfshare,FoodAccessSF2015_lanhopihalf,FoodAccessSF2015_lanhopihalfshare,FoodAccessSF2015_laaianhalf,FoodAccessSF2015_laaianhalfshare,FoodAccessSF2015_laomultirhalf,FoodAccessSF2015_laomultirhalfshare,FoodAccessSF2015_lahisphalf,FoodAccessSF2015_lahisphalfshare,FoodAccessSF2015_lahunvhalf,FoodAccessSF2015_lahunvhalfshare,FoodAccessSF2015_lasnaphalf,FoodAccessSF2015_lasnaphalfshare,FoodAccessSF2015_lapop1,FoodAccessSF2015_lapop1share,FoodAccessSF2015_lalowi1,FoodAccessSF2015_lalowi1share,FoodAccessSF2015_lakids1,FoodAccessSF2015_lakids1share,FoodAccessSF2015_laseniors1,FoodAccessSF2015_laseniors1share,FoodAccessSF2015_lawhite1,FoodAccessSF2015_lawhite1share,FoodAccessSF2015_lablack1,FoodAccessSF2015_lablack1share,FoodAccessSF2015_laasian1,FoodAccessSF2015_laasian1share,FoodAccessSF2015_lanhopi1,FoodAccessSF2015_lanhopi1share,FoodAccessSF2015_laaian1,FoodAccessSF2015_laaian1share,FoodAccessSF2015_laomultir1,FoodAccessSF2015_laomultir1share,FoodAccessSF2015_lahisp1,FoodAccessSF2015_lahisp1share,FoodAccessSF2015_lahunv1,FoodAccessSF2015_lahunv1share,FoodAccessSF2015_lasnap1,FoodAccessSF2015_lasnap1share,FoodAccessSF2015_lapop10,FoodAccessSF2015_lapop10share,FoodAccessSF2015_lalowi10,FoodAccessSF2015_lalowi10share,FoodAccessSF2015_lakids10,FoodAccessSF2015_lakids10share,FoodAccessSF2015_laseniors10,FoodAccessSF2015_laseniors10share,FoodAccessSF2015_lawhite10,FoodAccessSF2015_lawhite10share,FoodAccessSF2015_lablack10,FoodAccessSF2015_lablack10share,FoodAccessSF2015_laasian10,FoodAccessSF2015_laasian10share,FoodAccessSF2015_lanhopi10,FoodAccessSF2015_lanhopi10share,FoodAccessSF2015_laaian10,FoodAccessSF2015_laaian10share,FoodAccessSF2015_laomultir10,FoodAccessSF2015_laomultir10share,FoodAccessSF2015_lahisp10,FoodAccessSF2015_lahisp10share,FoodAccessSF2015_lahunv10,FoodAccessSF2015_lahunv10share,FoodAccessSF2015_lasnap10,FoodAccessSF2015_lasnap10share,FoodAccessSF2015_lapop20,FoodAccessSF2015_lapop20share,FoodAccessSF2015_lalowi20,FoodAccessSF2015_lalowi20share,FoodAccessSF2015_lakids20,FoodAccessSF2015_lakids20share,FoodAccessSF2015_laseniors20,FoodAccessSF2015_laseniors20share,FoodAccessSF2015_lawhite20,FoodAccessSF2015_lawhite20share,FoodAccessSF2015_lablack20,FoodAccessSF2015_lablack20share,FoodAccessSF2015_laasian20,FoodAccessSF2015_laasian20share,FoodAccessSF2015_lanhopi20,FoodAccessSF2015_lanhopi20share,FoodAccessSF2015_laaian20,FoodAccessSF2015_laaian20share,FoodAccessSF2015_laomultir20,FoodAccessSF2015_laomultir20share,FoodAccessSF2015_lahisp20,FoodAccessSF2015_lahisp20share,FoodAccessSF2015_lahunv20,FoodAccessSF2015_lahunv20share,FoodAccessSF2015_lasnap20,FoodAccessSF2015_lasnap20share,FoodAccessSF2015_TractLOWI,FoodAccessSF2015_TractKids,FoodAccessSF2015_TractSeniors,FoodAccessSF2015_TractWhite,FoodAccessSF2015_TractBlack,FoodAccessSF2015_TractAsian,FoodAccessSF2015_TractNHOPI,FoodAccessSF2015_TractAIAN,FoodAccessSF2015_TractOMultir,FoodAccessSF2015_TractHispanic,FoodAccessSF2015_TractHUNV,FoodAccessSF2015_TractSNAP
"06","075","012402",1400000US06075012402,"06075012402","124.02",CT,358024,0,California,San Francisco,"1","3974","2254","0","539","0.1356316","0","0","0","0","0","1","29.2","49135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1367","334","538","2031","424","907","9","40","563","777","1547","234"
"06","075","016400",1400000US06075016400,"06075016400","164",CT,309099,0,California,San Francisco,"1","3778","1811","0","218","0.0577025","0","0","0","0","0","0","13.4","109406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","908","251","364","2565","370","373","8","19","443","480","731","64"
"06","075","016801",1400000US06075016801,"06075016801","168.01",CT,226535,0,California,San Francisco,"1","3218","1634","0","41","0.0127408","0","0","0","0","0","0","10.3","131250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","778","232","169","2327","269","315","4","13","290","390","663","53"
"06","075","017700",1400000US06075017700,"06075017700","177",CT,903842,0,California,San Francisco,"1","2128","744","0","277","0.1301692","0","0","0","0","0","1","16.7","57188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","540","229","127","1183","108","299","11","27","500","724","236","37"
"06","075","020300",1400000US06075020300,"06075020300","203",CT,285950,0,California,San Francisco,"1","3034","1661","0","25","0.0082399","0","0","0","0","0","0","13.3","98500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","634","152","230","2208","77","368","5","20","356","465","556","38"
"06","075","020700",1400000US06075020700,"06075020700","207",CT,347105,0,California,San Francisco,"1","5171","2718","0","45","0.0087024","0","0","0","0","0","0","9.9","130417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","885","463","427","3803","105","568","5","24","666","939","919","40"
"06","075","021400",1400000US06075021400,"06075021400","214",CT,353319,0,California,San Francisco,"1","3264","1619","0","2","0.0006127","0","0","0","0","0","0","3.4","151607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","243","430","276","2567","44","352","2","12","287","393","266","24"
"06","075","022702",1400000US06075022702,"06075022702","227.02",CT,283840,0,California,San Francisco,"1","2060","981","0","47","0.0228155","0","0","0","0","0","0","5","175125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","249","219","1598","51","236","0","2","173","254","56","0"
"06","075","032901",1400000US06075032901,"06075032901","329.01",CT,671900,0,California,San Francisco,"1","5021","1700","0","18","0.0035849","0","0","0","0","0","0","10.4","79028","0","1","0","1","0","0","0","0","0","2637.41495","0","0","588.3027432","0","2637.41495","0.525276827","588.3027432","0.117168441","419.2659143","0.083502472","450.6938388","0.089761768","865.6082425","0.172397579","34.05727275","0.006782966","1628.319113","0.324301755","2.883485244","0.000574285","8.769268785","0.001746518","97.77758162","0.019473727","135.1902269","0.026924961","71.05885943","0.041799329","24.60094486","0.014471144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1167","812","885","1590","48","3142","5","16","220","250","152","50"
"06","075","033203",1400000US06075033203,"06075033203","332.03",CT,437679,0,California,San Francisco,"1","3472","1478","0","0","0","0","1","0","0","0","1","24.2","69444","0","1","0","1","0","0","0","0","0","538.487808","0","0","235.1752098","0","538.487808","0.155094415","235.1752098","0.067734795","60.9000338","0.017540332","59.34355104","0.017092037","272.9604454","0.07861764","34.25586891","0.009866322","149.4299047","0.043038567","0.713285476","0.000205439","2.625835692","0.000756289","78.50247067","0.022610159","73.70233047","0.02122763","41.43962638","0.028037636","1.188647797","0.000804227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1455","387","413","1753","233","1002","6","17","461","494","323","8"
"06","075","040100",1400000US06075040100,"06075040100","401",CT,419128,0,California,San Francisco,"1","4088","1863","0","82","0.0200587","0","0","0","0","0","0","12.6","108942","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1130","486","622","2290","73","1425","5","5","290","324","477","54"
"06","075","042602",1400000US06075042602,"06075042602","426.02",CT,332059,0,California,San Francisco,"1","3243","1411","0","4","0.0012334","0","0","0","0","0","0","5.5","105030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","570","575","451","1850","41","1116","1","9","226","183","297","17"
"06","075","047901",1400000US06075047901,"06075047901","479.01",CT,1166617,4096057,California,San Francisco,"1","6400","2670","0","78","0.0121875","0","0","0","0","1","0","8.3","92219","0","1","0","1","0","0","0","1","0","2708.153436","0","0","557.4731166","0","2708.153436","0.423148974","557.4731166","0.087105174","388.1774253","0.060652723","498.7309578","0.077926712","1015.831371","0.158723652","47.94124755","0.00749082","1506.429641","0.235379631","3.829867384","0.000598417","6.040714085","0.000943862","128.0806061","0.020012595","122.7326763","0.019176981","105.6954622","0.039586315","32.21089662","0.012064006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1670","865","1090","2897","156","2929","9","20","389","375","336","80"
"06","075","061100",1400000US06075061100,"06075061100","611",CT,239861,0,California,San Francisco,"1","4307","2135","0","12","0.0027862","0","0","0","0","0","1","38.4","20435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3592","527","1368","244","108","3870","3","2","80","91","1673","236"
"06","075","031301",1400000US06075031301,"06075031301","313.01",CT,451932,0,California,San Francisco,"1","3826","1261","0","18","0.0047047","0","0","0","0","0","0","9","99286","0","1","0","1","0","0","0","0","0","1115.769096","0","0","232.0165281","0","1115.769096","0.291628096","232.0165281","0.060642062","193.3761491","0.050542642","179.4490038","0.04690251","303.5875028","0.079348537","247.6717896","0.064733871","458.6505153","0.119877291","3.726299949","0.000973941","3.082346037","0.000805631","99.05062828","0.025888821","80.77031586","0.021110903","59.01403522","0.046799394","2.910000199","0.002307692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1165","634","600","961","696","1863","8","8","290","286","184","10"
"06","075","025403",1400000US06075025403,"06075025403","254.03",CT,516564,0,California,San Francisco,"1","4267","1436","0","15","0.0035154","0","0","0","0","0","1","12.6","74899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1868","873","495","1837","328","1094","33","31","944","1594","236","282"
"06","075","015600",1400000US06075015600,"06075015600","156",CT,293930,0,California,San Francisco,"1","2728","1272","0","10","0.0036657","0","0","0","0","0","0","14.9","92031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825","328","326","1597","64","819","5","6","237","193","311","100"
"06","075","021300",1400000US06075021300,"06075021300","213",CT,312361,0,California,San Francisco,"1","2474","1171","0","0","0","0","0","0","0","0","0","3.2","171736","0","0","0","0","0","0","0","0","0","401.8472252","0","0","54.72197342","0","401.8472252","0.162428143","54.72197342","0.022118825","42.74782562","0.01727883","33.79616785","0.013660537","332.7466164","0.13449742","6.122433215","0.00247471","32.5718286","0.013165654","0.203220159","8.21423E-05","3.22957474","0.001305406","26.97355747","0.010902812","24.62652731","0.009954134","16.91116512","0.014441644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","307","384","236","1987","21","247","1","20","198","196","116","0"
"06","075","032802",1400000US06075032802,"06075032802","328.02",CT,548900,97204,California,San Francisco,"1","4047","1443","0","0","0","0","0","0","0","0","0","16.2","85833","0","0","0","0","0","0","0","0","0","407.2016802","0","0","155.8102856","0","407.2016802","0.100618157","155.8102856","0.038500194","44.06358123","0.010887962","53.634866","0.013252994","130.1212029","0.032152509","3.086470213","0.000762656","251.5343518","0.062153287","1.394496471","0.000344575","0.57239496","0.000141437","20.49276768","0.005063694","20.16391629","0.004982435","31.0659675","0.021528737","4.309247799","0.002986312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","986","575","667","1228","36","2603","4","4","172","156","207","39"
"06","075","047801",1400000US06075047801,"06075047801","478.01",CT,476606,0,California,San Francisco,"1","4005","1634","0","25","0.0062422","0","0","0","0","0","0","10","88625","0","1","0","1","0","0","0","0","0","633.3848864","0","0","155.4157516","0","633.3848864","0.158148536","155.4157516","0.038805431","94.88760445","0.023692286","116.0821289","0.028984302","264.6064162","0.066069018","7.94658836","0.001984167","318.711597","0.079578426","0.011382796","2.84215E-06","0","0","42.10889777","0.010514082","34.3233776","0.008570132","52.40748599","0.032073125","8.032382997","0.004915779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","911","543","713","1530","46","2189","3","3","234","223","267","49"
"06","075","012100",1400000US06075012100,"06075012100","121",CT,123394,0,California,San Francisco,"1","3833","2194","0","616","0.1607096","0","0","0","0","0","1","17.4","44712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1242","134","288","2171","190","1018","4","42","408","497","1907","56"
"06","075","013101",1400000US06075013101,"06075013101","131.01",CT,173030,0,California,San Francisco,"1","3811","2389","0","73","0.0191551","0","0","0","0","0","0","2.9","228056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","292","221","416","2926","71","593","7","7","207","254","611","0"
"06","075","012602",1400000US06075012602,"06075012602","126.02",CT,629712,544217,California,San Francisco,"1","2909","1724","0","16","0.0055002","0","0","0","0","0","0","4.5","179821","0","0","0","0","0","0","0","0","0","7.053363323","0","0","1.005781263","0","7.053363323","0.002424669","1.005781263","0.000345748","0.322234876","0.000110772","2.577879012","0.000886174","5.585404634","0.001920043","0.214823246","7.38478E-05","1.145723999","0.000393855","0","0","0","0","0.107411623","3.69239E-05","0.107411623","3.69239E-05","0.707392707","0.000410321","0.016967467","9.84192E-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","226","302","399","2500","19","293","2","1","94","134","226","8"
"06","075","015802",1400000US06075015802,"06075015802","158.02",CT,170744,0,California,San Francisco,"1","2965","1491","0","75","0.0252951","0","0","0","0","0","0","11.8","126875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","801","191","254","2077","354","255","10","10","259","301","608","32"
"06","075","031202",1400000US06075031202,"06075031202","312.02",CT,309420,0,California,San Francisco,"1","3137","837","0","0","0","0","0","0","0","0","1","14.7","74406","0","0","0","0","0","0","0","0","0","0.006935716","0","0","0.001887757","0","0.006935716","2.21094E-06","0.001887757","6.01772E-07","0.001525131","4.86175E-07","0.000835191","2.66239E-07","0.001634069","5.20902E-07","0.001089379","3.47268E-07","0.002832387","9.02897E-07","0","0","7.26253E-05","2.31512E-08","0.001307255","4.16722E-07","0.001670382","5.32477E-07","0.000148044","1.76874E-07","0.000117564","1.40459E-07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","727","570","355","515","377","1837","4","12","392","541","144","54"
"06","075","012700",1400000US06075012700,"06075012700","127",CT,437783,217992,California,San Francisco,"1","3492","2098","0","9","0.0025773","0","0","0","0","0","0","8.1","190039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435","399","422","2980","15","340","6","4","147","189","259","13"
"06","075","047702",1400000US06075047702,"06075047702","477.02",CT,352786,0,California,San Francisco,"1","3824","1554","0","2","0.000523","0","0","0","0","0","0","6.9","103086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","829","558","658","1552","69","1970","3","10","220","185","333","8"
"06","075","045200",1400000US06075045200,"06075045200","452",CT,592224,0,California,San Francisco,"1","6474","2735","0","11","0.0016991","0","0","0","0","0","0","17.2","101000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1781","941","936","2984","96","2900","12","30","452","398","785","109"
"06","075","012000",1400000US06075012000,"06075012000","120",CT,125229,0,California,San Francisco,"1","3833","2546","0","80","0.0208714","0","0","0","0","0","1","19.7","37904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1663","205","447","1992","175","1108","8","29","521","578","2143","159"
"06","075","020100",1400000US06075020100,"06075020100","201",CT,445707,0,California,San Francisco,"1","6172","2948","0","284","0.0460143","0","0","0","0","0","1","25.7","36818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2652","580","651","3105","384","945","24","225","1489","2656","1530","533"
